username, created_at, lng, lat, text
BMeek23, Fri Apr 24 03:05:01 +0000 2020, -85.768241, 37.822244, @vancemeek @KyleBDavis12 And it may not work. Also their slot guy isn't exactly young. Take the best player at a po… https://t.co/ykeGm0qqeM 
krazyneil, Fri Apr 24 03:05:01 +0000 2020, -77.372537, 37.530006, Justin Jefferson!!! Oh yeah, Kool Aid man style! #Skol 
KiDxTWEETx, Fri Apr 24 03:05:01 +0000 2020, -83.804475, 27.698682, @AuthenticLi_ @MrsBundrige When you put it that way https://t.co/danxBqdilw 
justinsink, Fri Apr 24 03:05:01 +0000 2020, -77.014398, 38.898603, belichick should be in prison but sconsett is 10/10 
EmilyBiffinger, Fri Apr 24 03:05:01 +0000 2020, -105.064586, 39.581987, Just explained to my aunt what lot lizards are.... her husband works on an oil field. I’ll except prayers. 
island_boy19, Fri Apr 24 03:05:01 +0000 2020, -76.593943, 24.074967, imagine a world like that. 
mjbdrummer00, Fri Apr 24 03:04:58 +0000 2020, -79.861034, 35.170499, Man, being single for 4 years really is boring 
Quijas_PHHS, Fri Apr 24 03:05:01 +0000 2020, -106.417430, 31.793368, Thank you. We miss being there interacting with our faculty, staff and students. 
SoulzOfMischief, Fri Apr 24 03:05:01 +0000 2020, -90.011008, 29.982601, Watch it be Jordan Love lol 
BlaccGoldilocs, Fri Apr 24 03:05:00 +0000 2020, -76.620482, 39.284713, @sanni3433 @HBCUfessions On a sliding board 🙄 
ismaelrdzzz, Fri Apr 24 03:05:01 +0000 2020, -95.446486, 29.838495, @artuuroo24 @lcarmona_ @iamkidchino Tf 
Bankr0llVon, Fri Apr 24 03:05:01 +0000 2020, -95.446486, 29.838495, That ass STIFF😂😂 
deasia__xoxo, Fri Apr 24 03:05:01 +0000 2020, -82.935915, 42.509768, i see the craziest shit on facebook 
brennanmayfield, Fri Apr 24 03:05:02 +0000 2020, -80.926628, 33.631140, KENNETH MURRAY LETS GO 
CarolynPatreese, Fri Apr 24 03:05:01 +0000 2020, -77.003120, 38.618797, You’re not taking me to Friday’s for a date, I don’t go go Friday’s on my own... I’m deflee not going to Friday’s o… https://t.co/HsfQHjnmeW 
e_burke627, Fri Apr 24 03:05:02 +0000 2020, -73.938142, 42.803134, Relate so hard to this 
FaustoGerman4, Fri Apr 24 03:05:02 +0000 2020, -111.498181, 28.969863, @VictorMendozaL Que pena, de lo más amarillista el vídeo. 
Steph_Marie_Cee, Fri Apr 24 03:05:02 +0000 2020, -80.846785, 35.209059, Lmaoo that might work 😂 
V_Broncos, Fri Apr 24 03:05:02 +0000 2020, -104.922093, 39.713563, @Broncos looking to get back into 1st round.That 5th year option is enticing for any team.Usually for premium p… https://t.co/OdrASJi7jQ 
drosssports, Fri Apr 24 03:05:02 +0000 2020, -87.732013, 41.833585, I still can’t believe he was there at 17! Can we play anyone in the NFC East tomorrow? #NFLDraft #DallasCowboys… https://t.co/789C2kfvrF 
packbrewfan, Fri Apr 24 03:05:02 +0000 2020, -89.230524, 43.196783, @rebelpiper It's a perfect song since it's the "Disturbed" version of it. 🤔😊 
USGS_TexasFlood, Fri Apr 24 03:05:02 +0000 2020, -93.743778, 30.303817, #USGS08030500 - Sabine Rv nr Ruliff, TXHeight: 24.04ft ▲ (24ft)Flow: 15000cfshttps://t.co/TWS9oW0WkF 
BradLancasterLT, Fri Apr 24 03:05:02 +0000 2020, -97.978221, 30.355857, Congratulations to LWE Teacher of the Year Maggie Bauer! 
FrankieTrovato, Fri Apr 24 03:05:02 +0000 2020, -74.621416, 40.653192, @ColinCowherd Clemson qb 🙈🙈🙈🙈🙈 
removehim, Fri Apr 24 03:05:02 +0000 2020, -85.604147, 38.383873, @Tdwhy1 🙏🙏🙏🙏💙💙💙 
sophiakinjo, Fri Apr 24 03:05:02 +0000 2020, -118.411907, 34.020789, https://t.co/AesWmyu1ed 
N_Fatale, Fri Apr 24 03:05:02 +0000 2020, -118.918886, 34.188478, Open up America before it’s too late. 
el_duderino8184, Fri Apr 24 03:05:02 +0000 2020, -118.411907, 34.020789, @brannon_besse I hate him lol 
jayrivera_66, Fri Apr 24 03:05:02 +0000 2020, -118.411907, 34.020789, Tank for trevor... https://t.co/CdEtEIvj0g 
tarynkanee, Fri Apr 24 03:05:02 +0000 2020, -87.867420, 41.524342, enjoy this picture of me. https://t.co/klnvREef39 
colewagoner, Fri Apr 24 03:05:02 +0000 2020, -121.716454, 37.931388, @DrCouchPT 3-4 
MrSosaTirado, Fri Apr 24 03:05:02 +0000 2020, -95.658066, 29.700397, https://t.co/5mnvF2NhiT 
andy52424866, Fri Apr 24 03:05:02 +0000 2020, -75.117998, 40.004866, Imo that shit is a F 
momoxmochi, Fri Apr 24 03:05:02 +0000 2020, -122.435979, 37.770657, Same here. 😭💚 #QuarantineWatchParty #GotGVol2 
dangle0905, Fri Apr 24 03:05:02 +0000 2020, -118.411907, 34.020789, @BrianIsLive Bro it was fucking lit 
DandC, Fri Apr 24 03:05:02 +0000 2020, -92.458622, 43.999890, Minnesota Vikings first-round pick Justin Jefferson https://t.co/S6wGTJVHqZ #ROC 
Lux_Aeterna13, Fri Apr 24 03:05:02 +0000 2020, -87.574691, 38.003467, It’s sad that doctors are having to tweet not to consume or inject disinfectant because Tangerine Caligula said it would be a good idea. 
revbethanncook, Fri Apr 24 03:05:02 +0000 2020, -86.352165, 40.750348, https://t.co/1vFUMXqMiN 
BAMartialArtist, Fri Apr 24 03:05:02 +0000 2020, -93.606369, 41.576437, I’m excited to have joined the ranks of other YouTubers. Subscribe to my channel for some interesting and thought p… https://t.co/ex396ltMyg 
texyasss, Fri Apr 24 03:05:02 +0000 2020, -98.540651, 29.417501, @CruzFoxxxy @KyleKulinski https://t.co/tYRImDhZtw 
yatttaken, Fri Apr 24 03:05:02 +0000 2020, -118.411907, 34.020789, @Phil54Real You have to lmaooo 
SalafeeScout, Fri Apr 24 03:05:02 +0000 2020, -75.117998, 40.004866, @iambgreene Negative.... stop listening to them frauds on 97.5 lol 
lazarita5, Fri Apr 24 03:05:03 +0000 2020, -80.353332, 25.772288, @TimBurt Amén...🙌🏻🙌🏻🙌🏻🙌🏻 
whet, Fri Apr 24 03:05:03 +0000 2020, -87.732013, 41.833585, @djyianni I got the DVD, totally worth it 
LuhTiph, Fri Apr 24 03:05:03 +0000 2020, -96.621634, 32.907642, 🥺 
RayPereiraCBU, Fri Apr 24 03:05:03 +0000 2020, -77.424135, 38.934578, Welcome Home!!! chase#CONGRATULATIONS@redskins#HTTR#redskinsnation#nfldraft#draftday#oneDeMatha @ Redskins P… https://t.co/zAAHZGRJX5 
SalSpice, Fri Apr 24 03:05:03 +0000 2020, -93.262046, 44.970610, @skolvikings27 THE ANXIETY OF THE PICKS 
JForma, Fri Apr 24 03:05:03 +0000 2020, -74.654438, 40.439445, @BobcatsCondo @MikeReiss Go on YouTube 
ImSoAmazingAna, Fri Apr 24 03:05:03 +0000 2020, -81.547332, 28.480712, @damndridri PERIOD! Say less. I’m fighting. 
ilovemoneyjb, Fri Apr 24 03:05:03 +0000 2020, -79.861034, 35.170499, Wooww I hate OG 9 times outta 10 
49erlover4life, Fri Apr 24 03:05:03 +0000 2020, -76.785957, 38.887889, @deanandrw Another DL personnel 
KingKmb707, Fri Apr 24 03:05:03 +0000 2020, -86.244729, 32.364145, LMALAOOOOOAOOOO 
javiermunive, Fri Apr 24 03:05:03 +0000 2020, -83.173867, 32.678207, @loreley_floress Tito Rojas.. Lo que te queda https://t.co/y0qqiJWOPT 
eric_crocker, Fri Apr 24 03:05:03 +0000 2020, -121.300425, 37.980826, @LordCROCK Ya momma 
jlviking, Fri Apr 24 03:05:03 +0000 2020, -74.153947, 40.572376, @JJettas2 Welcome to Vikings Country! SKOL!!!!! 
alexandria_, Fri Apr 24 03:05:03 +0000 2020, -99.099068, 28.890871, I am not giving in 😌 
SincerelyWu, Fri Apr 24 03:05:03 +0000 2020, -83.302512, 30.856085, I don’t care about anything that doesn’t care about me. 
RickDinesen, Fri Apr 24 03:05:03 +0000 2020, -81.269889, 48.494494, @Caryn_Brooklyn You see the houses they live in 🙀.Must have one he🏒🏒 of a summer job 😂😂 
Doubledayyy_, Fri Apr 24 03:05:03 +0000 2020, -100.076888, 31.168893, He didn’t want her to CEEDEE phone 😂😂😂 
CampJefferson, Fri Apr 24 03:05:03 +0000 2020, -85.996819, 39.870397, @Uncle_Lou2U https://t.co/TURhxWUqHG 
LakeCountyNoles, Fri Apr 24 03:05:03 +0000 2020, -81.646873, 28.818812, @DolphinsTalk Tua, Jackson, McKinney in round 1 would be a solid A imo. 
sandecharles, Fri Apr 24 03:05:03 +0000 2020, -111.858398, 33.639340, Congrats to Arizona native, @ChocoDro for being selected 18th overall in the #NFLDraft by the @MiamiDolphins. From… https://t.co/Ibal3DJOJ8 
__TallPaul, Fri Apr 24 03:05:04 +0000 2020, -77.236969, 38.805115, @ivvooooo Nah I’m rl blocking bro on all platforms if nothing drops lmaoo 
desthemess_, Fri Apr 24 03:05:04 +0000 2020, -92.061177, 30.206079, @brouss09 @alexcrochett &amp; I’m calling Chris 
diettrade, Fri Apr 24 03:05:04 +0000 2020, -73.968542, 40.780709, @jermesz Hmm I agree. I still think it had way too many fillers. Animation was glorious but story was all over the place 
Ivory_chanele, Fri Apr 24 03:05:04 +0000 2020, -117.603783, 34.045158, Spring 2020 Junior Year Project                 Divulge The Redland Performing Arts Center https://t.co/7W4QJkZ9AK 
mpbriggs7, Fri Apr 24 03:05:04 +0000 2020, -97.935192, 29.895606, @KASTRATlON @clarichristeen ^count me in 
_corey_deshun, Fri Apr 24 03:05:04 +0000 2020, -122.330602, 47.614817, @jpkuber Forreal! Made the hairs on the back kf my neck stand up 😂 
Mollson81, Fri Apr 24 03:05:04 +0000 2020, -117.924892, 33.889347, @AndrewJKoslow I’m LOVING this pick!! 
Christo21251914, Fri Apr 24 03:05:04 +0000 2020, -71.609219, 42.265111, On March 5th, 2002 Black Label Society released their third studio album 1919 Eternal and was written for Zakk Wyde… https://t.co/1Aa8sgviUD 
jay_ThaD0N, Fri Apr 24 03:05:04 +0000 2020, -90.158017, 32.230987, @Consacre47 It gotta be the blue pill 😭 Asuna a real one tho 
MirandaSodi96, Fri Apr 24 03:05:04 +0000 2020, -100.293591, 25.641718, 👸🏼#trans #cuarentena #Monterrey #lgbt #gay #transgender #LGBTQuarantine #NL https://t.co/iwD6cKqiHZ 
thejamiesenegal, Fri Apr 24 03:05:04 +0000 2020, -77.604684, 41.117936, i’m your girl 🥰 https://t.co/wLr2al9sge 
bond_money1017, Fri Apr 24 03:05:04 +0000 2020, -96.542605, 33.018461, @LayLovva 😂😂😂 spanking that ass you need some milk 🥛 https://t.co/VYucU5arp8 
madeline_down, Fri Apr 24 03:05:04 +0000 2020, -122.232754, 47.565392, Excuse me, Tom T but your family is about to be murdered by a moose that just entered the scene #NFLDraft 
Adapt2Survibe, Fri Apr 24 03:05:04 +0000 2020, -76.022237, 40.325331, @Gina_Marie215 Well if it works on the outside it will work on the inside! 🥴 
__taralynnx, Fri Apr 24 03:05:04 +0000 2020, -115.038337, 36.006256, 1 
FemaleRasta, Fri Apr 24 03:05:02 +0000 2020, -77.014398, 38.898603, Insha’Allah 🤲🏾 
Drizzle7D7, Fri Apr 24 03:05:05 +0000 2020, -84.433106, 33.767195, Niggas outside Atlanta really think shit sweet out here. Nigga the gays will shoot yo ass too. 🤷🏾‍♂️ 
KxngDavid_, Fri Apr 24 03:05:05 +0000 2020, -106.417430, 31.793368, These two are too cute 🥺💕💕 
gardigras, Fri Apr 24 03:05:05 +0000 2020, -87.732013, 41.833585, whoooooa this new song by the 1975 whooooooooa 
carolvacation, Fri Apr 24 03:05:05 +0000 2020, -79.272570, 43.629311, minha meta dessa quarentena é assistir todos os filmes “the purge”, hoje vamos no segundo 
folinluv, Fri Apr 24 03:05:05 +0000 2020, -119.560889, 36.699473, 🙈👉🏽👉🏽👈🏽👈🏽 
dfghouston, Fri Apr 24 03:05:05 +0000 2020, -95.446486, 29.838495, @tidecrimson85 2112 and Tom Sawyer 
karisagalvann, Fri Apr 24 03:05:05 +0000 2020, -98.540651, 29.417501, Did she really give beer to- I LOVE THIS 😂😍 
lovelshae, Fri Apr 24 03:05:05 +0000 2020, -83.784002, 32.834356, I love me a house special with some queso dip lol 
lylkeaa, Fri Apr 24 03:05:05 +0000 2020, -84.207404, 33.940731, Bae look 🤣 @LaKeyahDanaeee 
svartsven, Fri Apr 24 03:05:05 +0000 2020, -93.237324, 44.679378, @NorseCodeDN Or Spielman's head is the next one mounted on Zimmer's wall. 
SimonJC_, Fri Apr 24 03:05:05 +0000 2020, -115.061127, 36.184754, Some of y'all must of never had a hair dying phase like the rest of us. 
rlizares, Fri Apr 24 03:05:05 +0000 2020, -73.952856, 40.759096, #NYC: The best #burger in #LIC, #Queens is made in the back of a strip club. Knowledge is power. #God works in myst… https://t.co/k6w79t2AVr 
danya__lozano, Fri Apr 24 03:05:05 +0000 2020, -97.432425, 27.737151, Also, I’ve gotten so picky at choosing tide pods // 😅 
KylePetitte, Fri Apr 24 03:05:05 +0000 2020, -80.149173, 26.150368, @DwyaneWade @Arielllllll24 @ChicagoBears No first round pick 
Firebug11, Fri Apr 24 03:05:05 +0000 2020, -79.858700, 40.325608, Haha Iris 😳 (my phone is on fire I’ve been drawing for 6 1/2 hours help) https://t.co/ave2tH8TKI 
JamalJimoh, Fri Apr 24 03:05:05 +0000 2020, -118.411907, 34.020789, @tiaraj_h AT ALL. 
B8Atl, Fri Apr 24 03:05:05 +0000 2020, -84.433106, 33.767195, @fuckyou8_ You can get it 
yeniilv, Fri Apr 24 03:05:05 +0000 2020, -112.124676, 33.552863, I miss the theaters never been to the drive ins I think I’m going to try it 😶 
bethinthenati, Fri Apr 24 03:05:05 +0000 2020, -84.608548, 39.103389, Living with my parents - Day 10Excellent after work nap.LaRosa’s for dinner followed by watching the NFL draft.… https://t.co/s7DVLpb7Ez 
_moriyaa, Fri Apr 24 03:05:05 +0000 2020, -83.173867, 32.678207, on tv tho.. embarrassing afff😂 
Mike_Charles, Fri Apr 24 03:05:05 +0000 2020, -81.314367, 29.895279, I'm at The Tasting Room To Go in St Augustine, FL https://t.co/43xzuIzRvR 
k_imiii, Fri Apr 24 03:05:05 +0000 2020, -98.000235, 26.176961, @daisyisbomb so beautiful daisy!!! big things are headed your way!!🤩❤️🥰 
eck39, Fri Apr 24 03:05:05 +0000 2020, -82.754373, 27.858567, @joeybagovdonuts https://t.co/5rkXb4oLJc 
austin_krauss, Fri Apr 24 03:05:05 +0000 2020, -77.604684, 41.117936, @Eagles Should’ve taken Jefferson but Raegor ran a 4.22 at his pro day so at least we finally have speed 
nasty_canasta, Fri Apr 24 03:05:05 +0000 2020, -112.455530, 34.569472, @DutroBen @bay_snark This paint-job is like mirror. It’s incredible, up-close. The body lines and gaps are perfect.… https://t.co/rBJtmGy56Z 
ResilientRuck, Fri Apr 24 03:05:06 +0000 2020, -100.301711, 47.467857, #60DaysIn https://t.co/KLs0TB0acV 
namratatsc, Fri Apr 24 03:05:06 +0000 2020, -82.306723, 27.827367, @gauravsabnis Recipe? 
rsalt159, Fri Apr 24 03:05:06 +0000 2020, -73.409825, 40.881761, @vegix @TwitterSupport Time to complain about #MAGA 
_jayballa, Fri Apr 24 03:05:06 +0000 2020, -119.165389, 34.181956, Speak it into existence Wanted the saints to draft you but I guess the chargers wanted it more good luck in the t… https://t.co/Q7Q3k3bzzu 
LonniaHoyleBeam, Fri Apr 24 03:05:06 +0000 2020, -81.379200, 35.381200, It’s sloppy outside. It’s sloppy inside. 😂 Sloppy Joe’s for dinner. #werestillcookingthedinner #sloppyjoes… https://t.co/XGaN7WclyE 
SteveUknuis, Fri Apr 24 03:05:06 +0000 2020, -116.517290, 33.825080, Brilliant 
OsarTheGrouch, Fri Apr 24 03:05:06 +0000 2020, -94.559281, 39.100048, 🍎 
camc00p, Fri Apr 24 03:05:06 +0000 2020, -96.761753, 32.819858, Started from the bottom... now we here. Another Jonas IMDb credit I can add. #justiceforPomPoms… https://t.co/AzzJgh4uQW 
_quizy98, Fri Apr 24 03:05:06 +0000 2020, -117.397616, 33.935822, @bvrittany i agree 100% oh my fucken gaWd drink water guys 
Chris_CrossYa2x, Fri Apr 24 03:05:06 +0000 2020, -89.922029, 35.133521, Our kids miss you. 
TylerSperry, Fri Apr 24 03:05:06 +0000 2020, -76.488585, 39.264492, I really dont want Queen but he cant be any worse than any of our LBs right now. 
hathagayy, Fri Apr 24 03:05:06 +0000 2020, -81.764660, 41.387839, Imagine having a bellybutton that goes | and not _ 
NurseTagan, Fri Apr 24 03:05:06 +0000 2020, -80.353798, 42.661813, My brother passed away April 20 at the age 57. Suddenly, but peacefully. Miss you Jeff.  💙💙 https://t.co/x8PJacTQpX 
sauciee_, Fri Apr 24 03:05:06 +0000 2020, -91.090800, 30.459100, @_CrystalChild_ nah we gotta get rid of PJ Williams for sure😂😂😂 
genelle_darria, Fri Apr 24 03:05:06 +0000 2020, -81.068556, 29.190223, No fr🥴😂 
dejaaavu___, Fri Apr 24 03:05:06 +0000 2020, -79.420865, 38.003376, aight now saints .. don’t let me down. 
BoltVox, Fri Apr 24 03:05:06 +0000 2020, -117.851089, 33.842863, @Reekayy Hell yeah!!!!! ⚡️⚡️⚡️⚡️#boltup #BooTheCommish Pumped!!! Defense is going to be the beast!!! ⚡️⚡️⚡️ 
KEVINBARR420Sea, Fri Apr 24 03:05:06 +0000 2020, -122.360873, 47.045732, https://t.co/inSCwV2WLaGot to be honest.If my buddies hadn't left their gear here for me to record??Machine wou… https://t.co/kGTYRpFw7a 
Alex_A_Haines, Fri Apr 24 03:05:06 +0000 2020, -85.641142, 42.956412, @Andy_Crumms Hold on. Responding to dm’s 
tr1lla_van1lla, Fri Apr 24 03:05:06 +0000 2020, -121.716454, 37.931388, great that my new schedule is gonna be 3-1130 because i been staying up late every fucking day during this quaranti… https://t.co/yB6unp65kb 
JohnnyBarrToons, Fri Apr 24 03:05:07 +0000 2020, -87.732013, 41.833585, Shake-n-Bake @andy... Shake-n-Bake (vibrator in the chicken) @BravoWWHL #WWHLatHome 
BekahLaughsLots, Fri Apr 24 03:05:07 +0000 2020, -97.754724, 30.323346, @queerhilism Geez 
jasetrevino, Fri Apr 24 03:05:07 +0000 2020, -77.042661, 38.922611, Shots shots shots...and a blueberry chaser. #fionathehedgie @ Adams Morgan https://t.co/AauPHLszDX 
CollinRovere, Fri Apr 24 03:05:07 +0000 2020, -74.242410, 40.948353, 🤔 what are you up to @Patriots 
payton_barela, Fri Apr 24 03:05:07 +0000 2020, -96.053431, 41.275721, You know, it was going decent up until the shoes... https://t.co/OlWtczD39t 
ktlehto33, Fri Apr 24 03:05:07 +0000 2020, -84.416916, 42.759558, https://t.co/Qjne9tR8sW 
mayafaithh, Fri Apr 24 03:05:07 +0000 2020, -83.173867, 32.678207, Falcons Fans, AJ Terrell...how y’all feeling? 
_AbLashae, Fri Apr 24 03:05:07 +0000 2020, -84.541562, 33.588263, SHE WAS SUPPOSED to make A MOVIE IN THAT BITCH!!!! 
cfvenividivici, Fri Apr 24 03:05:07 +0000 2020, -115.108708, 36.021980, 5pm “Specialty” class w/ Coach B..#crossfit #crossfithealth #4pillars #cardiox #sweat #build #weightlifting… https://t.co/zeIGyL6KnF 
starkbc24, Fri Apr 24 03:05:07 +0000 2020, -72.757385, 41.500753, Sweat shorts are the best thing about quarantine #BigFitOfTheDay 
pickydiner, Fri Apr 24 03:05:07 +0000 2020, -123.121000, 49.284200, Granny’s Braised Belly #外婆紅燒肉. It was so delicious! Would you like me to do a cooking video for this? Please commen… https://t.co/DkanEvNeRp 
one_dayata_time, Fri Apr 24 03:05:07 +0000 2020, -93.606369, 41.576437, It’s a manic depression kind of night - trying to medicate enough to knock out, but not so much that I can’t wake u… https://t.co/Fofd5OKVqp 
chhrisstiinaa_, Fri Apr 24 03:05:07 +0000 2020, -118.076746, 33.907251, @sunnysidesalma He’s mine , bye 
PeterLJohnston, Fri Apr 24 03:05:07 +0000 2020, -73.968542, 40.780709, @yayalexisgay Curious if you might lend some of your comedy skills to a project a few folks and I teamed up on to h… https://t.co/hUYHwCYKwu 
GC_Esau, Fri Apr 24 03:05:07 +0000 2020, -77.014398, 38.898603, @JonLemire Trump to kemp: https://t.co/wOFVomH4qj 
_Bumpyy, Fri Apr 24 03:05:07 +0000 2020, -81.014776, 34.915569, Lmaooo mann i done got caught in the act we aint gone act like this new 😂😂😂 
maha_Am227, Fri Apr 24 03:05:07 +0000 2020, -83.213557, 42.314732, 1 Ramadan 🌙 #رمضان_حي https://t.co/Dk7xuilY4k 
Lord_Williamson, Fri Apr 24 03:05:07 +0000 2020, -118.411907, 34.020789, Mama over there minding her business 
